Fibre Radius in mm,Fibre Angle in Degrees,Fibre Youngs Modulus in N/mm^2,Buckling Load for first eigenmode in N,Buckling Load for second eigenmode in N,Buckling Load for third eigenmode in N
77.05955109385785,31.909291899726323,642481.4160529982,' 10317.,' 10909.,' 29834.'

81.53592529923472,3.0666969865963094,225789.74015683468,' 3655.4,' 3862.2,' 10677.'

75.35320429613435,64.50381548076533,536804.0554304413,' 8671.6,' 9125.6,' 25273.'

123.89304322682888,21.367242630763666,570677.6329880576,' 30646.,' 83765.,'1.43387E+05'

113.72249301796649,45.28117165916028,651996.3088954471,' 9937.1,' 11336.,' 29270.'

81.27327532008903,47.84584113833081,278976.683765141,' 4499.2,' 4757.3,' 13152.'

33.969599154500884,57.58503574256738,522023.1113925292,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

63.11966089465919,48.58310329960647,723411.0078989166,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

63.76022928890966,6.468729506040367,391264.4149989175,' 6265.5,' 6594.9,' 18183.'

35.075314933144156,25.24808205462089,672895.0686552202,' 10804.,' 11332.,' 31471.'

31.37602135317072,76.42029781484166,565322.5661747622,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

91.88819534643905,42.702103433405085,285031.2481954308,' 4574.4,' 4915.0,' 13410.'

45.81910535348627,43.3557957886285,146650.8835361353,' 2348.9,' 2470.6,' 6864.9'

34.94543367266442,27.62890667103744,414011.01574357477,' 6499.6,' 6613.0,' 18945.'

66.15991911384836,88.72288166426641,577163.18768859,' 9293.1,' 9774.3,' 26985.'

37.45183183024237,34.25316625606937,50222.67090644643,' 810.02,' 851.26,' 2374.1'

77.86657181255842,84.55914898031128,265716.5091940691,' 4309.7,' 4534.7,' 12546.'

40.6136482499238,60.295912003273585,404877.2061101371,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

121.6279581351039,77.10804545840043,696140.7505851369,' 37481.,'1.00791E+05,'1.72019E+05'

86.51294775872641,83.96525657251752,323679.83600249665,' 5222.3,' 5556.3,' 15266.'

52.881446644173856,13.676328783601125,797054.1709751101,' 12849.,' 13515.,' 37158.'

94.88315937610548,64.8882629204367,552228.2596925719,' 8739.8,' 9471.6,' 25604.'

38.517980961967474,0.0889928695882045,19090.236640241157,' 308.74,' 325.88,' 906.98'

115.28581553872208,9.715261318708226,435905.22473836254,' 6848.6,' 7738.0,' 20260.'

46.45040775500391,38.469113589027536,667503.8011382727,' 10677.,' 11139.,' 31027.'

82.46708048956478,58.888673456719445,67023.38074919616,' 1136.9,' 1213.2,' 3382.8'

90.59421040881364,68.82502823653266,316107.5753809238,' 5057.3,' 5408.7,' 14814.'

98.72507667330983,27.83427261501772,490965.4283155329,' 7787.9,' 8487.4,' 22825.'

80.66178505323882,10.863181877148406,43841.697229389094,' 747.82,' 802.21,' 2227.1'

47.0050667002984,20.47752621349786,677755.6539886286,' 10820.,' 11395.,' 31564.'

37.93867688959674,53.764042159239,480841.3405312508,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

30.7222289606035,35.79538771151586,262098.181818527,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

98.62439727301219,34.55825970692179,446914.9148743513,' 7112.5,' 7737.6,' 20880.'

121.06208859665614,42.540920067717245,611984.2006935339,' 33950.,' 92280.,'1.58014E+05'

25.616831627077183,10.398680194869156,337559.08233027527,' 5390.8,' 5663.1,' 15690.'

111.23802679523276,49.28642345370573,50383.74353426373,' 986.53,' 1102.6,' 2996.4'

79.79295835365838,40.240310130240665,597180.8957424895,' 9535.7,' 10142.,' 27711.'

37.5694653748836,10.56790638792004,550520.6733635942,' 8767.7,' 9234.1,' 25648.'

70.67516763247274,4.242116064185773,770254.3650918668,' 12418.,' 13049.,' 35984.'

117.13119706510562,82.26147059810823,527483.64365599,' 8185.6,' 9308.6,' 24281.'

71.09074389343203,23.21532468540135,549065.1866474125,' 8860.7,' 9318.7,' 25663.'

64.19035630538829,36.13541082364647,337313.4820561319,' 5434.4,' 5676.7,' 15846.'

71.33929890279325,6.038833495736411,795527.9003309436,' 12810.,' 13432.,' 37019.'

125.95695888577674,12.590558469298802,32132.060597470412,' 2931.4,' 7940.5,' 13616.'

102.57569986721059,17.327999587025793,341838.18428891373,' 5563.6,' 6014.0,' 16371.'

35.5876457829473,15.408934217077526,231491.6202309253,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

115.72926800375787,57.675426022665725,466072.1072668691,' 7325.9,' 8304.3,' 21632.'

47.39403044924684,76.87125652853213,33040.433634415334,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

44.873094889817665,76.92347273107161,350924.68426954374,' 5626.2,' 5917.2,' 16410.'

78.23475625932483,76.48925866681556,594481.5256217337,' 9554.7,' 10114.,' 27607.'

116.69583466128614,15.542951194936034,29723.876167350623,' 671.29,' 745.59,' 2027.4'

118.80931874547662,81.11267704801561,325281.598924259,' 5229.6,' 5942.7,' 15549.'

45.989650511532076,7.877447455236145,748796.4240187377,' 11978.,' 12546.,' 35004.'

35.387498701743006,12.750104075373779,207989.83859463801,' 3322.4,' 3507.9,' 9697.9'

116.57342799812695,80.58441708883592,551165.5065602863,' 8499.5,' 9629.8,' 25084.'

56.64789698526816,31.17317423186154,296499.0362998615,' 4746.7,' 4989.5,' 13796.'

107.40474006776725,20.63010813495445,461215.0655146911,' 7278.8,' 8028.4,' 21377.'

112.93308313060325,84.95159290706162,173405.93434613687,' 2953.9,' 3308.2,' 8864.7'

52.502871644443545,52.75545917901023,357391.0371224521,' 5721.6,' 5996.4,' 16691.'

89.6773908156173,0.00581828752705018,187999.98304768838,' 3083.0,' 3305.5,' 9088.1'

76.67824574681453,15.895000045918298,75679.50959521311,' 1262.8,' 1336.6,' 3720.8'

87.73772655240893,67.61312138727106,261892.2748504086,' 4240.5,' 4543.6,' 12485.'

58.802263172300755,61.153858862813706,454314.5297742643,' 7294.1,' 7613.8,' 21162.'

90.79007755397402,71.53334827976144,512674.35532168864,' 8048.5,' 8675.1,' 23626.'

89.63460942308305,40.76551832206133,671512.7573336336,' 10584.,' 11380.,' 30768.'

68.46537575960976,70.43366732841731,416494.5739580427,' 6700.3,' 7071.7,' 19578.'

49.035353431033414,80.7155161923335,89179.2979215455,' 1439.3,' 1518.2,' 4198.9'

111.73491147368287,86.17272344867608,163412.88260213984,' 2797.1,' 3118.7,' 8381.9'

76.42665909530606,24.199610663422824,712748.9740953431,' 11473.,' 12097.,' 33269.'

30.830957784247907,41.7507086268744,119316.7496721749,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

55.214802913858165,50.460947295658855,534041.1958117501,' 8544.9,' 8993.7,' 24903.'

32.0045562841272,88.99858510762802,118523.61444449433,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

33.04467453051632,56.85515632184847,133274.02768173825,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

116.14851710818921,82.55895499311622,701169.0109971131,' 10644.,' 12177.,' 31429.'

98.32242414071557,84.89953747563614,141851.82281556906,' 2407.2,' 2606.3,' 7157.0'

78.67734659422501,15.009659122245854,395637.25716053543,' 6365.4,' 6749.4,' 18576.'

65.19537085783185,7.924108165231098,248572.20285479777,' 4006.2,' 4192.2,' 11677.'

98.13945302093101,20.306074289075692,255091.72631902376,' 4178.4,' 4508.9,' 12333.'

122.2725259451332,65.67991503068767,204372.01748714605,' 12827.,' 34669.,' 58079.'

124.54787614385202,13.029303147950374,261500.97378148537,' 15505.,' 42245.,' 71510.'

44.95748636736113,69.44947616817021,22968.7032981589,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

47.217209470650786,79.46465069489155,757311.0355589121,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

44.09832899347949,30.914279876609083,588148.2356396999,' 9397.2,' 9911.8,' 27282.'

75.38956678123677,22.91441283956115,483190.1117953409,' 7776.0,' 8222.8,' 22595.'

34.445313440565506,29.067209366988237,385435.59392917866,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

34.77767706866936,19.647424794101955,62647.23841775919,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

55.523033953726994,29.828028315546263,264169.24581704533,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

94.50389046041091,47.564950370290404,60227.41668102775,' 1068.1,' 1160.5,' 3184.4'

45.8921079586526,87.81561157375342,548528.4900874522,' 8853.2,' 9273.0,' 25704.'

42.56869142419173,76.19617222709589,704032.817320879,' 11236.,' 11845.,' 32763.'

121.96936034082165,28.79243548673136,96809.85445741507,' 7053.9,' 18881.,' 31836.'

72.18552308217264,4.928664039480126,504690.7039612218,' 8100.5,' 8599.1,' 23637.'

69.82409107037654,86.54030293085273,329643.6227694805,' 5341.5,' 5636.6,' 15612.'

30.315255289644,61.71957190013868,97662.2742847402,' 1563.4,' 1644.8,' 4551.2'

70.83044561772547,65.04593099408213,589409.3446698237,' 9466.5,' 9988.9,' 27470.'

26.649818589860562,50.37615716927516,83700.46671571123,' 1332.5,' 1402.1,' 3885.4'

43.50404755841333,25.20820957325851,27361.930119547,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

52.18184147024142,2.475774011616663,398263.7809572693,' 6385.5,' 6671.6,' 18702.'

73.02647636592972,65.43154384980541,397806.83086260303,' 6418.1,' 6715.9,' 18629.'

50.38653870189992,65.52385581576341,501977.2524879246,' 8043.1,' 8439.7,' 23388.'

98.9097383597302,1.4909767457324457,350431.71775641,' 5686.6,' 6156.3,' 16750.'

77.80447485873961,54.01394039343481,783288.073555931,' 12435.,' 13280.,' 36220.'

67.32443839508201,44.46838654438802,174091.13882249084,' 2831.4,' 2969.2,' 8282.6'

71.74730351178982,46.416949441441,485190.4674134231,' 7809.5,' 8209.5,' 22707.'

74.83075742704968,84.23192702840862,526765.4007181139,' 8445.9,' 8948.5,' 24577.'

87.09578048371483,53.23458385809842,78292.36104612172,' 1329.8,' 1424.8,' 3957.7'

47.165820004922466,88.88309410395618,767869.8127273635,' 12325.,' 12893.,' 35977.'

36.075814920284145,28.421122683120615,369023.5108326838,' 5871.2,' 6179.6,' 17122.'

81.35637292247915,66.68503069792958,311422.14017673087,' 5033.3,' 5288.6,' 14670.'

104.0136901735363,88.44448521034019,791497.2382454452,' 12252.,' 13524.,' 35723.'

46.5044760211258,88.17662436054611,203238.45718738594,' 3269.2,' 3431.6,' 9534.1'

87.01982415544924,43.7961366622451,257891.75794260326,' 4165.5,' 4446.6,' 12209.'

30.194812512443832,61.31040637487302,216677.10693806055,' 3197.0,' 3269.6,' 9386.9'

79.45176927658946,23.031987951274566,298329.3937658919,' 4768.0,' 5060.5,' 14000.'

74.03453761127423,61.662294757660625,508063.5141230869,' 8164.5,' 8609.0,' 23721.'

65.63891685035566,34.33076225422606,750416.1820500689,' 11994.,' 12572.,' 34924.'

54.2666777660013,70.12230772237986,463467.78966655984,' 6477.5,' 6669.8,' 19162.'

112.35496385855907,13.752876097200417,294225.72664072376,' 4800.5,' 5335.7,' 14206.'

120.5477294764477,74.6224404135367,376151.28897022206,' 5957.2,' 6839.0,' 17698.'

104.93458421853376,84.27479023484628,687009.4836368654,' 10624.,' 11780.,' 31204.'

90.72526170417893,63.35199032590987,220575.83281454246,' 3579.1,' 3833.6,' 10521.'

100.42516587967648,55.443468416135126,218338.8404920504,' 3619.4,' 3915.6,' 10662.'

61.271530120750256,60.33046633708303,705916.6997974548,' 11368.,' 11915.,' 33024.'

88.67909938728658,55.25127862787893,342335.59638688096,' 5475.6,' 5891.2,' 16068.'

96.49636719411758,58.543980571755924,276924.5281151437,' 4515.9,' 4883.5,' 13240.'

54.94360400273794,59.81911329626227,444388.2261676614,' 7160.9,' 7455.8,' 20890.'

59.432886134032934,57.03399727776931,675293.7330561184,' 10887.,' 11380.,' 31515.'

30.663324017504422,79.06217171661937,710902.7199974229,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

64.84631020577139,3.522365485627059,210924.79166936342,' 3323.0,' 3412.4,' 9733.2'

95.56280138504334,21.178962385104704,27902.77107695442,' 530.00,' 571.98,' 1587.1'

88.41586042718328,76.82173086714045,715328.9134812235,' 11188.,' 12017.,' 32655.'

117.44547167477018,58.859914954504916,369270.9657855932,' 5901.4,' 6679.0,' 17564.'

82.64416165530687,58.803984706676005,104535.01172967808,' 1744.3,' 1851.8,' 5148.1'

60.42272243235501,61.93445147546282,76381.9476464284,' 1254.5,' 1308.7,' 3659.9'

114.39060240145487,3.1152703850663017,630732.0528494915,' 9682.8,' 10966.,' 28772.'

100.15162508892962,57.8096804446311,55209.17405674219,' 1015.6,' 1111.5,' 3041.6'

72.29363125347695,8.54323896285155,322239.46396436985,' 5229.3,' 5482.9,' 15153.'

62.22854448700475,65.40215291345291,639559.8991262782,' 10176.,' 10735.,' 29560.'

43.94122490375723,66.39841017636296,365590.5113716457,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

76.65368768729633,39.7316210321828,697797.8828826307,' 11151.,' 11773.,' 32502.'

33.21847156203187,88.28790946957724,665362.7395629275,' 10649.,' 11252.,' 30955.'

107.72227391696748,44.7250018185877,219781.94282368533,' 3672.9,' 4044.9,' 10930.'

42.87418986060748,53.64579444193068,157229.9298323369,' 2475.1,' 2529.7,' 7236.7'

121.9480280332733,64.19322830065336,253191.05727640406,' 15532.,' 42241.,' 69715.'

119.99506696549626,18.755724116870415,638639.5023394267,' 9686.0,' 11262.,' 28581.'

78.47633300081665,12.437456593660539,106202.08288805076,' 1768.1,' 1865.2,' 5194.7'

112.00434983402592,67.21232632312709,692507.8063310221,' 10619.,' 11921.,' 30983.'

78.95726780702411,86.50905308697082,752312.9125174723,' 12019.,' 12718.,' 34803.'

119.24246007678452,17.118625013506957,141054.41390372574,' 2542.4,' 2877.3,' 7618.0'

34.02025929380569,69.27609421145999,244504.31518965482,' 3912.4,' 4081.4,' 11326.'

105.62027133276703,85.79484779623074,117411.22997694717,' 2053.7,' 2264.1,' 6132.7'

37.02962354871275,52.844207317150435,172432.15959141144,' 2757.7,' 2909.2,' 8101.8'

56.73148197461484,34.64291433748197,736062.7868490727,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

95.16334066297655,57.60274659888465,235506.85005895575,' 3863.4,' 4171.0,' 11344.'

65.47160889970351,38.23687494781506,750145.347274906,' 11941.,' 12454.,' 34875.'

91.23994772416489,63.75556493602413,510082.69294546,' 8114.9,' 8719.6,' 23622.'

125.53445464817058,30.302998419999,46264.89534870548,' 3914.4,' 10424.,' 17747.'

89.52951322614196,82.6017226134813,741503.8461620648,' 11643.,' 12442.,' 33960.'

63.30305620023684,18.146671203728264,589708.8796922497,' 9463.9,' 9932.1,' 27462.'

52.61079226343856,1.7819814081124141,742617.1558806442,' 11936.,' 12507.,' 34709.'

35.272745959952,75.72169954877089,145898.60501798542,' 2349.1,' 2454.0,' 6883.2'

61.38089490234527,75.60095127408326,295023.7046651973,' 4773.6,' 4963.3,' 13898.'

73.84606916149124,75.5864821903528,630018.8131708903,' 10116.,' 10696.,' 29384.'

116.43453970429337,42.761742971886356,450644.56934393087,' 7072.5,' 7988.9,' 20961.'

79.84624873219724,75.03645429316238,274708.6987831211,' 4403.6,' 4686.4,' 12913.'

73.2507360597169,61.00056341057353,522614.87987920444,' 8422.6,' 8857.4,' 24441.'

73.36206828113052,79.83942167356565,280461.24037309387,' 4555.2,' 4774.0,' 13271.'

64.27266527864863,54.17304322066211,136866.31033095397,' 2219.4,' 2325.1,' 6513.4'

49.478138166872384,15.81957336525958,145075.50775257373,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

31.042657993527108,35.61703344058598,229018.66702287213,' 3692.7,' 3891.6,' 10726.'

76.54782189704413,19.218962226716815,542490.4288793337,' 8698.2,' 9177.5,' 25307.'

36.185556267258676,25.05240110527788,464047.762879922,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

79.51928710593285,59.37061493833801,21498.60517512868,' 377.70,' 402.66,' 1124.2'

82.93626476761207,45.72907394247606,537636.2244181662,' 8556.9,' 9089.6,' 24998.'

85.43758674561772,32.48985339514157,451718.6878218531,' 7210.0,' 7649.5,' 20964.'

73.7489690334149,20.678787861601208,360780.614769114,' 5812.5,' 6147.9,' 16949.'

119.28174784989639,35.328666117833215,781570.9479665076,' 11609.,' 13472.,' 34339.'

120.22714449709996,73.44357404092699,106524.90486212712,' 1994.0,' 2261.4,' 6028.3'

33.87422737819507,24.516075332553843,511148.7089456242,s Error: cae exited with an error,s Error: cae exited with an error,Error: cae exited with an error

82.17906333478416,54.9135100144772,765782.0232895878,' 12066.,' 12883.,' 35189.'

64.54644390720509,9.739639901847683,280981.93616398773,' 4533.5,' 4741.4,' 13220.'

86.10080619468607,35.165549370776546,365401.6251811659,' 5843.2,' 6218.9,' 17023.'

94.55333880468515,19.317428451540714,475478.3462021036,' 7579.8,' 8182.1,' 22115.'

67.02817760204206,35.72166483866733,428214.8808480145,' 6879.8,' 7230.2,' 20042.'

56.30766569951754,42.44165232734839,514217.1657837288,' 8249.6,' 8611.3,' 23946.'

31.762303819761243,21.68318717104634,545422.413989686,' 8672.0,' 9087.8,' 25393.'

96.05446715541261,87.93395567271949,216581.10861212495,' 3569.6,' 3850.0,' 10491.'

107.11169741172843,68.04984670911385,293255.4539250743,' 4753.1,' 5218.2,' 14037.'

66.22777280762392,14.656322331299021,639026.5116073551,' 10217.,' 10744.,' 29770.'

62.70982192605747,38.60724497342609,294783.6278657993,' 4699.4,' 4958.0,' 13737.'

86.21954682276856,88.2219768111822,196828.17156641604,' 3207.8,' 3416.2,' 9409.5'
